policy_name,replication,timetable,num_weeks,warmup_weeks,total_sim_weeks,scheduled_count,completed_count,unscheduled_count,unscheduled_count_total,mean_prep_duration,mean_booking_wait,mean_lateness,mean_procedure_duration,Z1_wait_time,Z2_overtime,Z3_congestion,H,total_overtime_min,lunch_overtime_min,after_hours_overtime_min
R2_34b04524_Lin,16,R2_placeholder,180,20,200,2445,2445,17,17,11242.624557513223,3239.924040099104,55.838024258275865,77.46946860334684,2.717447489153029,5.480557126794054,4.0,0.8966755877682321,59190.01696937578,22757.580556551053,36432.436412824725
R2_34b04524_Lin,17,R2_placeholder,180,20,200,2590,2590,20,20,10275.532041729011,5279.236597933147,54.746910815885016,76.83290958268293,4.343717470394769,5.718706286505481,5.0,1.0505761630003265,61762.0278942592,23033.454293419898,38728.5736008393
R2_34b04524_Lin,18,R2_placeholder,180,20,200,2513,2513,29,29,12412.239491589162,3687.9649090401617,55.78498526976599,77.20557902096236,3.6269983351496022,5.439894711450974,4.0,0.9129129698121409,58750.86288367052,22616.496390963905,36134.36649270661
R2_34b04524_Lin,19,R2_placeholder,180,20,200,2538,2538,16,16,11334.716689812789,4399.6347412515515,55.123009306085194,76.9133446897251,4.020611451149892,5.45420277006957,4.0,0.9224921812730634,58905.38991675136,22476.32523867843,36429.06467807293
R2_34b04524_Lin,20,R2_placeholder,180,20,200,2413,2413,12,12,12244.718578823893,3865.6408710973196,56.337031921371555,77.85456584463071,3.5144281839856495,5.414985667934541,4.0,0.9085080288058843,58481.84521369304,22254.829392939428,36227.015820753615
R2_34b04524_Lin,21,R2_placeholder,180,20,200,2497,2497,22,22,11284.336005007868,3850.689126711021,55.487552870522244,80.15398930704158,3.188185163939742,5.919833996794963,4.0,0.9419049732565915,63934.2071653856,22903.70952631955,41030.497639066045
R2_34b04524_Lin,22,R2_placeholder,180,20,200,2397,2397,38,38,11656.38334243747,3605.7489055188744,56.79401444298934,76.09880119644568,3.8769863810890395,4.929178925053654,4.0,0.8774125935990575,53235.13239057947,22227.11707676272,31008.01531381675
R2_34b04524_Lin,23,R2_placeholder,180,20,200,2794,2794,16,16,11419.364676180452,7895.927340287953,54.54318867342355,79.66320057087803,5.950668143074244,6.644905454388454,5.0,1.1591067537026674,71764.9789073953,25450.206876096257,46314.77203129904
R2_34b04524_Lin,24,R2_placeholder,180,20,200,2449,2449,12,12,11320.34085124559,3708.532846262545,55.58524035089645,77.68889057229246,3.5892955070620776,5.383168889834538,4.0,0.9075669863380933,58138.224010213016,22312.821990815166,35825.40201939785
R2_34b04524_Lin,25,R2_placeholder,180,20,200,2344,2344,16,16,10712.91941256545,3248.0576766636177,56.46418263908197,79.69665846174993,3.182788949363207,5.336623296862028,5.0,0.9951324840924596,57635.5316061099,22956.34245637551,34679.18914973439
R2_34b04524_Lin,26,R2_placeholder,180,20,200,2445,2445,23,23,11568.368219013699,3826.109241541678,55.7105164874693,78.72766880504277,3.761952504842484,5.795531450173633,4.0,0.944255783974801,62591.73966187524,22488.820371540845,40102.919290334394
R2_34b04524_Lin,27,R2_placeholder,180,20,200,2603,2603,13,13,11788.78374110722,5775.474736356301,54.02951164016592,79.75526461134041,4.703958273287696,6.007027100818456,4.0,0.9813612739216414,64875.89268883932,24030.980929811398,40844.91175902792
R2_34b04524_Lin,28,R2_placeholder,180,20,200,2515,2515,31,31,12591.904948976737,5125.267703042332,55.56407434368098,77.75835969320762,5.969355324716924,5.472870412070497,5.0,1.0657443899238597,59107.000450361375,23485.449992045993,35621.55045831538
R2_34b04524_Lin,29,R2_placeholder,180,20,200,2447,2447,17,17,10975.522822336468,4622.459851808067,54.93968923560172,77.94129682552314,4.057205551267852,5.421824288854276,4.0,0.9206860620640818,58555.70231962617,22762.02562892204,35793.67669070413
R2_34b04524_Lin,30,R2_placeholder,180,20,200,2430,2430,12,12,11192.413057604743,3710.1457824335007,53.85067932066271,76.65702247429687,3.016117172979292,5.1386661647389404,4.0,0.875724375457243,55497.59457918056,22074.885978924285,33422.70860025627
R2_34b04524_Lin,31,R2_placeholder,180,20,200,2432,2432,11,11,11637.129880920698,3262.2802329526958,56.155564428825585,77.31324545652144,2.954156964143085,5.3164805977047624,5.0,0.9886218113337328,57417.99045521143,23001.40972164768,34416.58073356375
R2_34b04524_Lin,32,R2_placeholder,180,20,200,2574,2574,16,16,11509.700956766532,5051.395537184209,54.042003816681294,78.13314590971302,5.597646277996589,5.651163361081931,6.0,1.1720426319864816,61032.56429968486,23625.500995526323,37407.06330415854
R2_34b04524_Lin,33,R2_placeholder,180,20,200,2466,2466,9,9,11385.144516434812,3954.6624070946823,55.091245966537876,79.20295471426924,3.0979234295052605,5.638024562995011,5.0,1.0174260385289995,60890.66528034612,22630.716924923443,38259.948355422675
R2_34b04524_Lin,34,R2_placeholder,180,20,200,2294,2294,12,12,11211.029011678442,3368.8193000258384,55.36730399871339,78.04865408854627,2.7545121325788027,5.001531306402227,4.0,0.8591477644960097,54016.53810914405,21127.739812814427,32888.79829632962
R2_34b04524_Lin,35,R2_placeholder,180,20,200,2465,2465,11,11,11533.262729233456,3088.086650218023,56.712041469005314,79.12997238746155,2.5765747580116427,5.639888404811933,4.0,0.9064033886280614,60910.79477196888,22379.29030824179,38531.50446372709
R2_34b04524_Lin,36,R2_placeholder,180,20,200,2438,2438,32,32,11415.670724553313,3916.7185037227714,55.536859035144204,80.85170368359456,4.252635687042196,5.81124823676423,4.0,0.956027766520614,62761.48095705369,22972.237300189998,39789.24365686369
R2_34b04524_Lin,37,R2_placeholder,180,20,200,2438,2438,20,20,11580.029616503902,3638.9799388713045,55.777235077790465,79.71965932120574,3.521842409631025,5.636394651680967,5.0,1.026379623769428,60873.06223815444,23590.967809900205,37282.09442825423
R2_34b04524_Lin,38,R2_placeholder,180,20,200,2440,2440,28,28,11301.027002002038,4400.595368689051,56.08381413628963,78.2065271693087,4.325791057779939,5.4736902240937395,4.0,0.9305907405942121,59115.85442021239,23076.90647260545,36038.94794760694
R2_34b04524_Lin,39,R2_placeholder,180,20,200,2562,2562,21,21,11524.386841260006,4262.8019809147345,56.36816527713873,76.14092734918816,3.7325426845728606,5.5098204312256955,4.0,0.920768692024617,59506.06065723751,23057.915605215734,36448.14505202178
R2_34b04524_Lin,40,R2_placeholder,180,20,200,2434,2434,17,17,11173.533265402226,3445.9061985580242,54.785373995662425,77.84666698255324,3.1469826239787513,5.456676394115604,4.0,0.9039694534716501,58932.10505644852,22063.756090964365,36868.348965484154
R2_34b04524_Lin,41,R2_placeholder,180,20,200,2513,2513,17,17,11688.149044168857,3770.2333669051836,55.3591374276246,79.7540907857366,3.361486146835362,5.860731357199564,4.0,0.94089035457958,63295.898657755286,23627.836575666937,39668.06208208835
R2_34b04524_Lin,42,R2_placeholder,180,20,200,2572,2572,15,15,10260.61817539373,5313.400852873934,56.57171176624539,77.22753119490862,4.134186914319747,5.8202036516888995,4.0,0.954206011727678,62858.19943824012,22734.941064242856,40123.25837399726
R2_34b04524_Lin,43,R2_placeholder,180,20,200,2451,2451,16,16,10871.572951487524,4542.313405338987,55.88757483105223,79.49684244089997,3.8189989882918236,5.655397660181492,4.0,0.9342675054207729,61078.29472996012,22510.65704047092,38567.6376894892
R2_34b04524_Lin,44,R2_placeholder,180,20,200,2559,2559,19,19,11082.311070908449,3526.6776270523565,54.70543098390926,77.8452659837325,3.2833615533010416,5.610762718212171,5.0,1.0192187650277105,60596.23735669145,23220.966164397512,37375.271192293934
R2_34b04524_Lin,45,R2_placeholder,180,20,200,2421,2421,26,26,10176.005995913454,4046.5629697400263,55.526198976594735,78.34411683559168,4.048211402477341,5.286974824295111,4.0,0.9097053731395519,57099.3281023872,23010.115368515224,34089.21273387197
R2_34b04524_Lin,46,R2_placeholder,180,20,200,2374,2374,19,19,11325.370649993341,3924.89514923314,54.852059807039154,78.13156209226756,3.69958957345912,5.369538808452573,4.0,0.9088400241074727,57991.01913128779,21233.90984136678,36757.109289921005
R2_34b04524_Lin,47,R2_placeholder,180,20,200,2378,2378,13,13,11953.064966117336,3577.6528411517475,54.88410054864779,78.08340000574638,2.8725506975991824,5.221408639087658,4.0,0.8792673489327094,56391.2133021467,21832.675112793688,34558.538189353014
R2_34b04524_Lin,48,R2_placeholder,180,20,200,2444,2444,12,12,11813.895404804254,3320.8589964536327,56.16833314066242,78.07295050000283,2.836094207365742,5.352454509599608,4.0,0.8889698080686631,57806.50870367576,22629.69979969156,35176.8089039842
R2_34b04524_Lin,49,R2_placeholder,180,20,200,2510,2510,24,24,10379.879049825597,4318.32961256388,55.46669502121561,79.68345370866822,3.7366175877376957,5.860417653947087,4.0,0.9489037891958604,63292.51066262854,24312.638888363203,38979.87177426534
R2_34b04524_Lin,50,R2_placeholder,180,20,200,2444,2444,17,17,11246.734708576696,3496.5560501582886,56.558911945861325,78.8274076582409,3.3260814696378764,5.595435958824552,4.0,0.9189080510553473,60430.70835530516,21999.185326187784,38431.52302911738
R2_34b04524_Lin,51,R2_placeholder,180,20,200,2340,2340,14,14,11642.794752710475,3287.0216459010408,56.378931729354754,77.9070791859056,2.9521758925863195,5.020636348288073,5.0,0.9649118198470383,54222.872561511176,21866.693107395928,32356.17945411525
R2_34b04524_Lin,52,R2_placeholder,180,20,200,2514,2514,16,16,11127.91410236926,3971.786954525624,54.85545793898856,78.56316151747438,3.3462069840900637,5.64785048525068,5.0,1.0235324741934129,60996.78524070734,23124.965341046307,37871.81989966103
R2_34b04524_Lin,53,R2_placeholder,180,20,200,2501,2501,51,51,12049.433769231653,4892.633615980367,54.82422328108341,77.32016435981876,5.4343484773680775,5.527721487620988,4.0,0.9586680435247092,59699.39206630667,23494.087168880098,36205.30489742657
R2_34b04524_Lin,54,R2_placeholder,180,20,200,2375,2375,25,25,11633.962634403688,3218.3642608194564,53.51735881577551,79.51910163097155,4.543702937953403,5.377195808613655,4.0,0.9275407276452368,58073.714733027475,22091.801433172775,35981.9132998547
R2_34b04524_Lin,55,R2_placeholder,180,20,200,2465,2465,30,30,11940.884731569035,3802.8529987005386,54.79513739911353,78.01231993214176,3.6909032381125844,5.441803973819767,5.0,1.0144351015794224,58771.48291725348,22999.87233668985,35771.61058056363
R2_34b04524_Lin,56,R2_placeholder,180,20,200,2378,2378,21,21,10821.639440230876,3831.7867300384682,58.22637721578037,79.85166036438926,4.232014602814505,5.381344336485773,4.0,0.9211935741220298,58118.51883404635,22314.69788295304,35803.82095109331
R2_34b04524_Lin,57,R2_placeholder,180,20,200,2379,2379,15,15,11489.540769486275,3487.289164065382,55.49120616388861,79.00687769859528,3.0877989438699363,5.382954297665932,5.0,0.9968034640390588,58135.90641479206,22195.3149512331,35940.59146355896
R2_34b04524_Lin,58,R2_placeholder,180,20,200,2473,2473,22,22,11297.10995373571,3151.117942969146,55.12788456589264,78.1025030988931,3.279044192521692,5.493087033182944,4.0,0.909712195351529,59325.339958375785,22521.06805550595,36804.271902869834
R2_34b04524_Lin,59,R2_placeholder,180,20,200,2540,2540,38,38,11247.14143817437,4293.553865218728,54.67877875667582,77.69094467568821,5.1356592928577225,5.732260802632431,4.0,0.9686307062004028,61908.41666843026,22647.56979664316,39260.8468717871
R2_34b04524_Lin,60,R2_placeholder,180,20,200,2541,2541,10,10,11426.946988324873,4103.188858711214,54.87333537584151,76.63993668743319,3.305303544959502,5.458193897724305,4.0,0.9074834449242195,58948.4940954225,22335.230906089506,36613.263189332996
R2_34b04524_Lin,61,R2_placeholder,180,20,200,2484,2484,21,21,10839.384828321963,3754.125572329834,54.911265884007406,78.62768732230887,3.5005916316407686,5.463995337598616,4.0,0.912132304828763,59011.14964606505,23018.506563830946,35992.643082234106
R2_34b04524_Lin,62,R2_placeholder,180,20,200,2468,2468,18,18,10792.69140813768,3585.429206820546,54.9295831538176,77.49190125866632,3.418089551745599,5.345676012259349,4.0,0.9008988570895823,57733.300932400976,23033.24028843359,34700.06064396739
R2_34b04524_Lin,63,R2_placeholder,180,20,200,2430,2430,29,29,11877.166559988056,3854.8046459448096,56.73564268763981,78.4733968667282,5.650956370724256,5.5963217951650215,5.0,1.0687976658430072,60440.275387782225,22691.075137978856,37749.20024980337
R2_34b04524_Lin,64,R2_placeholder,180,20,200,2355,2355,41,41,11088.223558381847,3469.5573880565385,54.99524852159598,80.20139454535096,4.902975891594054,5.500510631585995,5.0,1.0451046196324665,59405.514821128745,21715.991888209974,37689.52293291877
R2_34b04524_Lin,65,R2_placeholder,180,20,200,2419,2419,26,26,11307.993585868398,3462.812280857696,55.2138202727004,80.67981463026773,3.76052393688803,5.733289776648588,4.0,0.9392458379223448,61919.52958780475,22898.66759089814,39020.861996906606
R2_34b04524_Lin,66,R2_placeholder,180,20,200,2537,2537,13,13,11357.69294136233,4566.4467690873935,56.05198732941544,78.59170202907953,3.7893564080631696,5.757155045009743,4.0,0.941772898059276,62177.27448610522,23626.067895158892,38551.20659094633
R2_34b04524_Lin,67,R2_placeholder,180,20,200,2487,2487,10,10,11566.522198722483,3858.6955496240744,57.40230978856766,77.3391708323902,3.4440823011240917,5.598941065973645,5.0,1.0217170488734078,60468.563512515364,23212.798521165416,37255.76499134995
R2_34b04524_Lin,68,R2_placeholder,180,20,200,2373,2373,29,29,10937.472684457582,2999.200343526094,56.06773005495882,78.63572398063042,3.11918408590687,5.224202861687838,4.0,0.8847758879187457,56421.390906228655,22524.97875708912,33896.412149139534
R2_34b04524_Lin,69,R2_placeholder,180,20,200,2570,2570,21,21,11737.99859394787,4291.035128518088,54.394183473097925,78.94618297399823,4.430358203894753,5.88817758943781,4.0,0.965990454381341,63592.31796592835,22805.65558561284,40786.66238031551
R2_34b04524_Lin,70,R2_placeholder,180,20,200,2538,2538,19,19,11222.512167064444,4024.743263610879,55.34348431416734,77.59604246169806,3.6531807140965977,5.50704799345722,5.0,1.0188462833500762,59476.11832933797,23560.47838219782,35915.63994714015
R2_34b04524_Lin,71,R2_placeholder,180,20,200,2574,2574,18,18,11337.476610459356,6220.233744464636,54.40448945085405,78.21449189799155,5.704248963744062,5.899498331584835,5.0,1.094193772892731,63714.58198111621,23323.297624447267,40391.28435666894
R2_34b04524_Lin,72,R2_placeholder,180,20,200,2298,2298,24,24,11144.347999013233,3517.995703124624,56.51259751285071,78.60531980929464,4.010359815422697,5.013740712040524,4.0,0.8870355387222997,54148.39969003765,21073.9031158273,33074.49657421035
R2_34b04524_Lin,73,R2_placeholder,180,20,200,2595,2595,17,17,11676.921767525479,4272.005627238762,56.15987546756354,79.13485094540218,3.636962162526843,6.155733179783244,5.0,1.0703935578653776,66481.91834165904,24477.54829365769,42004.37004800135
R2_34b04524_Lin,74,R2_placeholder,180,20,200,2366,2366,19,19,10466.442992146072,3379.680341716087,55.285194143775485,78.33421940813278,3.348268049765629,5.119597500189242,5.0,0.9813164010815456,55291.65300204381,22342.903521825996,32948.74948021781
R2_34b04524_Lin,75,R2_placeholder,180,20,200,2228,2228,10,10,11419.498088824072,2817.9450796086076,54.33167160770475,77.0285357144589,2.487824588928591,4.599475268351221,4.0,0.8212685483737104,49674.332898193185,20622.258384451998,29052.074513741187
R2_34b04524_Lin,76,R2_placeholder,180,20,200,2528,2528,11,11,10766.50312227899,3645.596282254698,54.14639853893888,78.92122954110896,2.9138719318078863,5.78742530829202,4.0,0.9254341374878163,62504.19332955382,23729.119916280295,38775.07341327352
R2_34b04524_Lin,77,R2_placeholder,180,20,200,2555,2555,15,15,10804.39200264361,4302.337598506465,57.42220246159153,78.92188748427444,4.334958211172795,5.9610405369273725,4.0,0.9697752046221783,64379.23779881562,23840.238569524256,40538.99922929137
R2_34b04524_Lin,78,R2_placeholder,180,20,200,2508,2508,17,17,11196.647810911081,3991.8100810285005,56.542178920078904,78.78946656067839,3.7374054110472104,5.802831824510229,4.0,0.9443138047689729,62670.58370471047,22998.09965521522,39672.48404949525
R2_34b04524_Lin,79,R2_placeholder,180,20,200,2503,2503,12,12,11068.09194783929,3964.192017726548,54.82086261312836,81.1264086958662,3.3578175800908467,5.777529615839887,5.0,1.0341556031262806,62397.31985107079,24481.562211290497,37915.75763978029
R2_34b04524_Lin,80,R2_placeholder,180,20,200,2503,2503,17,17,11826.707620426352,4770.551589434518,57.373978830156474,78.55777199061387,4.257702733248922,5.862409380915334,4.0,0.9602292376142751,63314.021313885605,22599.444644880743,40714.57666900486
R2_34b04524_Lin,81,R2_placeholder,180,20,200,2562,2562,14,14,11386.436278971849,4334.597575063704,55.05993275789786,78.15485156056995,3.8100197674812786,5.8098825935505385,4.0,0.9464338882157848,62746.73201034582,22691.90571654099,40054.82629380483
R2_34b04524_Lin,82,R2_placeholder,180,20,200,2434,2434,16,16,11597.154554874367,3980.447921464343,54.09905154811024,79.19847650826952,3.8075594551003458,5.594510137467717,4.0,0.9291513707495677,60420.709484651336,23452.78335476952,36967.92612988182
R2_34b04524_Lin,83,R2_placeholder,180,20,200,2629,2629,11,11,10961.621878570018,6060.199603057797,55.14964769132248,79.13601496712569,4.692265381007323,6.096662810306114,6.0,1.1882815687032176,65843.95835130604,24239.867436282017,41604.09091502402
R2_34b04524_Lin,84,R2_placeholder,180,20,200,2454,2454,9,9,9962.564297643894,3709.6890281579263,57.177201215622205,79.79190303729474,2.907640238254545,5.8708979798674195,5.0,1.0319784149234197,63405.69818256813,22307.789605167345,41097.90857740078
R2_34b04524_Lin,85,R2_placeholder,180,20,200,2399,2399,19,19,11236.246418967825,3576.3061667587444,56.37356000289639,77.98440201483979,4.675346471515078,5.144119029162242,4.0,0.9117155181511596,55556.48551495222,22513.09234525307,33043.39316969915
R2_34b04524_Lin,86,R2_placeholder,180,20,200,2395,2395,32,32,12614.995339173585,4529.322220003716,56.46098302945548,77.97004746356987,6.647940795686655,5.322525434462791,4.0,0.9682579089503088,57483.274692198145,22270.609678633773,35212.66501356437
R2_34b04524_Lin,87,R2_placeholder,180,20,200,2650,2650,15,15,11513.605633594581,7041.413727617458,55.160976665089045,78.11059240651237,5.534585289087528,5.972095995075821,4.0,0.9963659358007985,64498.63674681887,24800.822695611656,39697.81405120721
R2_34b04524_Lin,88,R2_placeholder,180,20,200,2455,2455,12,12,10964.778809984444,4412.024481783319,55.095355220339634,77.43013796726865,3.5722836348162104,5.267701733199927,4.0,0.8979650736877702,56891.17871855921,22677.91995888081,34213.2587596784
R2_34b04524_Lin,89,R2_placeholder,180,20,200,2402,2402,22,22,10889.819532028581,4620.276313327217,54.800419865132184,78.69829922126384,4.073643518158191,5.373616436544051,4.0,0.9171816760269139,58035.05751467575,22792.803974010516,35242.25354066523
R2_34b04524_Lin,90,R2_placeholder,180,20,200,2585,2585,18,18,11720.532505085586,5114.563476611909,56.691566451628276,76.9722768753656,4.240977012218776,5.656806070958644,4.0,0.9434225645099511,61093.50556635336,23140.648769063322,37952.856797290035
R2_34b04524_Lin,91,R2_placeholder,180,20,200,2392,2392,15,15,11026.509715653185,3129.144835221132,55.49109261800553,75.7608103043249,2.9996617044934695,5.15848268636203,4.0,0.8769570800052511,55711.61301270992,21301.632867532375,34409.98014517754
R2_34b04524_Lin,92,R2_placeholder,180,20,200,2582,2582,28,28,11466.969234320217,5292.7705549178545,55.205008697473325,76.46991130206689,4.492877860236475,5.674012554759471,4.0,0.9501969585286822,61279.33559140228,23374.610363954795,37904.72522744749
R2_34b04524_Lin,93,R2_placeholder,180,20,200,2615,2615,16,16,11346.523459670232,8151.395440803138,56.513253881773835,77.47280838769899,6.355184498588016,5.671697134733853,6.0,1.1899182957484515,61254.32905512562,24422.1429739992,36832.18608112642
R2_34b04524_Lin,94,R2_placeholder,180,20,200,2391,2391,16,16,11263.066488081296,3584.4143085333653,55.660483474929094,79.6495539666913,3.122663051463012,5.504219716286121,4.0,0.9072517855485257,59445.572935890115,22363.74069341985,37081.832242470264
R2_34b04524_Lin,95,R2_placeholder,180,20,200,2449,2449,18,18,11394.603818900821,3690.0444871882696,55.359993568791126,78.26223312918141,3.177419990929089,5.414352725321253,5.0,1.001235789259895,58475.00943346953,23242.660143890796,35232.349289578735
R2_34b04524_Lin,96,R2_placeholder,180,20,200,2422,2422,28,28,11912.003326630553,3461.6181229279923,54.79117956462446,77.7294172205237,3.3510076798484842,5.130469824819299,5.0,0.9822448934108686,55409.07410804843,23050.142722969118,32358.93138507931
R2_34b04524_Lin,97,R2_placeholder,180,20,200,2431,2431,14,14,10120.623021876609,3091.3909242509258,54.10462053588315,78.39731103216275,2.8181763446757038,5.480826979137709,4.0,0.8988556514312105,59192.931374687265,22418.990667782142,36773.94070690512
R2_34b04524_Lin,98,R2_placeholder,180,20,200,2655,2655,17,17,10282.191283270953,4649.288792739416,54.64747144243046,78.58461747977708,3.967311398607176,6.014700370722324,5.0,1.0661898453422256,64958.7640038011,24335.970276735723,40622.79372706538
R2_34b04524_Lin,99,R2_placeholder,180,20,200,2556,2556,17,17,12079.989450694644,6137.811357687188,56.68812504125671,78.9848149730513,5.123540761534893,5.969355999098547,5.0,1.0873386391036315,64469.044790264306,23929.292705536005,40539.7520847283
R2_34b04524_Lin,100,R2_placeholder,180,20,200,2330,2330,14,14,11833.687759981902,3468.52555982199,55.81692240880266,79.25579052252999,3.0255653672677307,5.2135744940524615,5.0,0.9819195031085055,56306.604535766586,22065.777013124694,34240.82752264189
